,LDA_Component_1,LDA_Component_2,LDA_Component_3,LDA_Component_4,LDA_Component_5,LDA_Component_6,LDA_Component_7,LDA_Component_8,LDA_Component_9,LDA_Component_10,LDA_Component_11,LDA_Component_12,LDA_Component_13,LDA_Component_14,LDA_Component_15,LDA_Component_16,LDA_Component_17,LDA_Component_18,LDA_Component_19,LDA_Component_20,LDA_Component_21,LDA_Component_22,LDA_Component_23,LDA_Component_24,LDA_Component_25,LDA_Component_26,LDA_Component_27,LDA_Component_28,LDA_Component_29,LDA_Component_30,LDA_Component_31,LDA_Component_32,LDA_Component_33,LDA_Component_34,LDA_Component_35
cat__artist_name_Alex Raphanelli,-0.016947321472378443,-0.009994428042533067,-0.002933921535846088,-0.0077364281210998455,0.0024937947763335414,-0.005704867821758311,-0.044886998531085805,-0.007173688694741627,-0.029896683403959855,0.04139605524435747,-0.013575021490271427,0.009779691283939532,0.06535529903009425,-0.11211316006389155,0.08417258523026143,-0.009362924213983726,0.1259101418984028,0.017550324687020072,-0.08963746318272595,0.06062368658954485,-0.02863917061379576,0.02448072635548811,0.01570516665170957,-0.01198179855963475,-0.055429845068568004,-0.0031021787307666257,0.03001549030719154,0.06344283531717056,0.04977200042521545,-0.007075628882963731,0.014475867147685336,-0.014457907782034377,0.09167250385701942,-0.0392830332601505,0.10306093434702682
cat__artist_name_Alexandre Alber,0.00670600713205224,-0.004860172775906278,-0.00020170724168247495,0.019119578441534717,0.02417616889892797,0.033017253285327945,-0.029337962736168587,0.005758363214079916,-0.04849490812902486,0.012531517659164066,0.019661006705156726,-0.056007568875691555,-0.07595747629454748,-0.08334717317445504,0.030802341535792022,-0.04051574156032771,-0.032681136219604355,0.01547890576237411,-0.004244027810069545,-0.010291198734309292,-0.015295631018518717,-0.004151728849254484,-0.027783900538994027,-0.024937691780204913,-0.08873949586837028,0.06360726091399597,-0.00345276271878337,0.032353869584245826,-0.04069373813860006,0.014775980271373399,0.033370246178047125,-0.09588674850504618,0.0826714537526558,-0.043374014464560136,0.0040508717854841276
cat__artist_name_Alexandre Cecato,-0.013128791097286147,0.013994552792286858,-0.02464211367892025,0.0005448516733022599,0.006971073843217967,0.00849824450640687,-0.058968385011637266,-0.012502079235190432,-0.04089042168389431,-0.020866598456060266,0.01899046207515336,-0.04620372489567916,0.057069626168889866,-0.039926384502089934,-0.04986814642692729,0.022564578882387977,-0.0795346350829987,-0.04854143244254262,-0.030747870897604352,-0.02405101608213733,-0.0058423955788947405,-0.012867266873558622,-0.008831674547316983,0.03566613020216596,-0.012480303929395515,0.12831378371864932,0.036741103081934644,-0.0589770181293172,0.029771123993599026,0.10322976966639506,0.03916327574097616,0.016743627602551193,-0.016262743080028872,-0.039151700853910225,-0.36785316838524873
cat__artist_name_Alexandre Jesus,-0.007516858405462171,0.017557776248429358,-0.009477058686643445,0.0008705779670263363,-0.023397613617472807,0.04102222073194404,-0.0076844864382771385,-0.001962935832494308,-0.02296901502516267,0.004000095780826137,0.0024775765045641643,-0.025849496248439657,-0.024592748090081974,-0.030704128726039885,-0.07040652876256966,0.009698104015029452,-0.0042447123644935355,0.016708560234514957,-0.019230458941645694,-0.012067225870065607,-0.058502560194021745,0.0396910703908422,-0.07518240550876137,0.013993734022332192,-0.03452157180195204,0.08419990481567298,-0.019479513362720857,-0.007262287583362869,-0.12036742284145328,-0.01591955042458394,0.1167922093170902,0.04228484707678572,-0.05939118666692848,-0.01238941619805962,-0.13217401846987845
cat__artist_name_Alexandre Moreira,-0.00040804664368918915,-0.057752968777160005,-0.0018786849897841685,-0.0008428050580175106,0.001770560879180623,0.001067726116000567,-0.02928154474807392,-0.0034238134601039224,-0.03745313850879162,0.03424953060428654,-0.0016863849361095605,-0.01045058733804829,0.0248553218519351,-0.052690607411099294,0.04426946034652547,0.0032723602634296277,0.022751063999472427,-0.024194870940193906,-0.12263701375911712,-0.001443142773329609,0.006850108504332546,0.07329649598747773,0.03831873869833523,0.03943832016099945,0.006487086933816649,-0.025721972160161206,-0.011067102956272114,-0.01696305470876009,0.007080325318010435,0.03014611321645971,0.0025229085238353552,-0.0015132749750830289,0.04875324434221555,0.0677627520898824,0.016300086411401116
cat__artist_name_Alexandre Silva Oficial,-0.01096585958375531,-0.007147771075082313,-0.019083231793512498,0.02251099456330239,0.02532649556803911,0.026736030806434677,-0.06242115023398559,0.024422969068064466,-0.015305252744680871,0.04228480770185965,0.030757117629187876,0.008895254316961103,0.08880092400520853,-0.009593459936195502,-0.06405681331995812,0.007206606522918298,0.008773694188631628,-0.02560840095861184,-0.0495311835096818,-0.014488488318839511,0.01922523289525471,-0.052050944797229645,-0.02248180482418586,-0.027518694254789616,0.016865193615657574,0.0371511186379799,-0.017012351899069616,0.004987362639653908,-0.053743722915843076,0.06966913537654115,-0.026411125707907403,0.030270736242307122,0.023019975332387456,0.007267992783390116,-0.029851909327652956
cat__artist_name_Alfano Acoustic,-0.004318966453694354,0.020538459259807698,-0.07039270582900325,0.007757059578818615,0.03031088154826977,0.016465888946938012,-0.03845467613169803,0.001942410352519676,0.0494108679884817,0.014973524157563946,-0.021364133131562258,0.03446989649576759,-0.01141452947117558,0.07583678150866172,-0.011877579541332943,0.015192875513871912,-0.05257355687613971,-0.008138467969320775,-0.03485980196319868,-0.03206164515070482,-0.004404228443649433,0.04126907638853614,-0.0011955835083044208,0.01633443289632074,0.017520451186436005,0.05739315165636203,-0.015076810375354225,-0.03394456110124893,0.009580632574479976,0.05988227166367058,0.014372887712331141,0.07154827186461331,-0.014663469017422605,-0.035291242390635635,0.025700368422511912
cat__artist_name_Alfredo de Boer,0.003668797039495153,0.02188930954512419,-0.0007791663886452221,0.001573540900865468,-0.0020917680722079197,0.009471050375761845,0.0027104462175176133,-0.010260590445409003,-0.043193662724640126,-0.0454300443407247,0.010093405976672156,-0.05993746787590373,0.0520095652633651,-0.14159448189825047,0.09224172826645173,-0.019470830748292128,-0.010446324942504633,0.08020522215988228,0.07455300463280384,0.014434810258415184,0.034900717141727926,-0.6627821221278755,-0.5082876767403219,-0.17104018109811706,0.7678487810385203,-0.43165836328794416,0.06738384235010676,0.016824685092301842,0.051124964088870115,-0.03243833679990349,-0.06980843443866672,-0.08970072506151859,-0.08942848158058403,-0.18837517823013034,0.12315038600310747
cat__artist_name_Alice Rock,-0.006122929864312172,0.01494111366769158,-0.08259162819364746,0.011911465200137996,0.018874960710944754,0.021932607374939524,-0.0012414610486506507,0.019827848464394743,0.008153608212469987,0.029107740261452734,0.00739983332301843,0.012047898248071558,0.09850291847240544,0.01459390245404256,-0.034789087359854226,-0.0416233052027254,-0.02354853010516187,0.011910282573078532,-0.09901501616170724,-0.010916657768811433,-0.011768927779318147,-0.11271860240883315,-0.08903039454557751,-0.034919611632605284,-0.06058011566143841,0.09017356450401481,0.020880901811447125,0.01409030473879596,-0.055777369559115664,-0.07421638000943029,0.09742006328480458,-0.024826052890795966,0.04111376080692214,-0.04256966775063872,-0.18432371889228985
cat__artist_name_Aline Belliato,-0.006013015770183454,0.01387670374180944,-0.006553796282638441,-0.005556216688672499,-0.0011699217766246953,-0.003944239745540328,-0.003274296212804123,0.00026802264598967877,-0.02473905553488418,-0.04134050134698267,0.005609666535792335,-0.0678094190431336,-0.04823879199716358,-0.14455129826550334,0.07271164153826576,-0.03928900079382433,-0.04169099427510444,0.060554376655916876,0.08228347839209171,-0.008331168456871204,0.016610029169971317,-0.4390300196597396,-0.33955078076542095,-0.10889432346923582,0.48448489338505524,-0.17729758227784048,-0.008953938993409115,-0.019782510699805612,0.001719056662103688,0.003777192502766753,-0.004639460716439055,-0.006364934945084833,-0.10874073755337349,-0.09811585469761462,0.10922124514216909
cat__artist_name_Aline Cuoco,-0.007899989986411553,0.018261937185977076,0.0027798099557443876,0.025675514821735912,0.01882925278374008,0.018281822509718507,-0.018478692523484035,-0.021857425986678027,-0.059163828316163854,0.029027595159650352,0.02685394478332556,-0.03703239947904707,0.058757560121796865,-0.06436465252989527,0.0008633702345481597,-0.010814377870873457,0.0071917074649319535,0.02519092370774092,-0.011536182955792583,-0.02241537445257341,0.02898716724975183,-3.411488670789539e-05,-0.033842544597772854,-0.06216436352956883,0.02265234384956937,0.08308176993572773,0.15351267602941976,-0.09462559073339316,0.012372477611633188,0.000238661627329149,-0.038306886468190075,-0.03739451436909852,0.03875165265462972,-0.2352085483281344,-0.4478589457268748
cat__artist_name_Aline Mel Solo,-0.005235301504110535,-0.0014950047689982285,-0.002878185540791442,-0.012353216181886922,0.043627590815522935,-0.13609990328709745,-0.009273149202861264,0.04581032057611173,-0.011016443635249628,0.0016392838572152233,-0.004551632968849366,-0.03360082639423679,-0.17002862624558004,-0.11303112171665335,0.2227160356359181,-0.15705986472745948,-0.1051878461848848,0.023060198605346468,0.03371906965951124,-0.06537692683995366,-0.007204716610970479,0.047458663880519565,0.04125165699348639,-0.09271386737277214,-0.03012066283681951,0.0896196600654151,0.06205100838706024,-0.08155621121797857,0.08931984841672345,0.07043493652351523,-0.05084955790256395,0.018583403518013002,0.05430107762686195,-0.21301642499127932,-0.03242370265425381
cat__artist_name_Alisson Felix trio,-0.011403972698250824,-0.002317215834854916,-0.08917996008971366,-0.0004817825420344729,-0.03807591589202116,-0.04282139301577832,-0.02030300764270704,0.01821193659864515,-0.37160666055149494,-0.21049972139553216,1.7678557690499876,0.9888096963440828,-0.3787318583191956,-0.2310095604722911,-0.10257589200391344,0.11313954262657089,-0.051046459949029774,0.06401997978189174,-0.15582662986093232,0.025388754109677253,0.03593672043536806,-0.11366462786816756,-0.03622546622972808,-0.009959964915579302,0.02400118764765004,-0.06780649729095001,0.02842940562741888,0.016105376433127278,-0.03392844517553121,-0.0073533231669721325,-0.11928275764782861,-0.054870255501276256,-0.04557911689822374,0.06134313062428122,-0.5121973748800902
cat__artist_name_Alisson Ferraz,-0.0002861681563581489,0.003686594853530927,0.011457073963259054,0.024245596970134602,-0.02248582389215964,0.001652232986310341,-0.005313255785655921,-0.007942729604675795,0.024813773749938327,0.0013658800493878073,0.008821804858177872,-0.005985186731765459,-0.007496862790567764,0.10615144943605172,0.023884772337087076,-0.027813289667036854,-0.03186167397148347,0.02434105108751483,0.08039796754467497,-0.026181628365721646,-0.0015359224122877219,0.0267712644700158,-0.004478483405146252,-0.0011575620851497002,0.01458808171239103,0.008827794571987124,-0.010392192617727414,-0.024720271524674882,0.0366627220522475,-0.005965215852903278,0.05411506461385847,0.023984759652234903,-0.03235685969585112,0.04896415725365958,-0.00017865363880204726
cat__artist_name_Alisson Marquez,0.15516207076585897,-0.024048730751416645,-0.049777703937865334,-0.0032396048442019224,0.07292636120445166,0.044772920580707136,-0.042768426597348336,-0.009910499276643085,-0.17583520724987198,0.026094797287058574,0.08694840788362451,-0.14255195465720513,-0.17672928986889147,-0.2806206429822744,0.10152745609856129,-0.09524858229010973,-0.1312646657170214,0.10611202427936399,0.08028291713065197,-0.010318009483978595,0.07462419761746833,-0.044881802355292294,-0.02185202765461819,-0.07021469513354776,-0.09321678155722399,0.1891234407920877,0.13136965496573633,-0.0363139816863412,0.030919844289671327,-0.006938414027968425,0.027745648476004248,0.08570296865359003,0.11428821187445858,0.18957590079956788,0.1291130254646582
cat__artist_name_All that Jazz Duo,0.0002777322891002371,0.005131592658471768,0.0200121889205996,-0.009097080658501852,0.017882074031099753,0.021878284499796796,0.043724812057294206,0.003977955839592994,-0.01312447667692139,0.041039922957367934,0.026138114988228867,0.043241751357428734,0.2940243065533739,-0.04070070168272921,-0.07842616786978085,-0.019148418777499492,-0.06836044742835075,-0.055121883201909076,0.10033741744712102,-0.01142772481754326,0.015073329448213572,-0.050815194869382636,-0.018885536880672002,-0.022802153412421897,0.03862272674625565,0.026693670245424,-0.06485146061011783,0.036283709876707565,-0.0402834977471772,-0.10933953908182477,-0.06256911223023842,-0.06481201476331258,0.0333626740070297,-0.07679054727475806,0.09866901795229874
cat__artist_name_Allan Bastos,-0.003734801555859292,0.007136173588386918,-0.02272824964101812,-0.005555647527765333,-0.006905315471544126,-0.004565174103555708,0.015282481722273625,-0.0028214179365132867,0.00879874682824739,0.04327595084836062,0.06206665633324809,-0.07900233781804328,0.15616567870697493,-0.09638809979199446,-0.06773609358043017,-0.001955482113905418,-0.04612575499670436,0.030440812913140193,-0.08357595736678612,0.030423056707109417,0.08155217378579693,-0.23167480857276548,-0.06027387924774492,-0.13206377458850982,-0.33887938906540566,0.1786221811482583,0.15790588711470901,-0.012832802142631723,0.005796946671627462,-0.18521373787717843,0.06625545160998815,-0.07651008174445656,-0.03314681836039611,-0.043137923725374366,0.04653352880410289
cat__artist_name_Allan Bragatto Trazzi Eller,-0.0012751229484103425,-0.16701515494057978,-0.025029977605098303,-0.004593374336246704,0.016459202515647767,0.0015454462791681474,-0.03758291008562704,0.0002581460040872092,-0.05214461652486111,0.01476084698535355,-0.004286546345215457,-0.04356521347888876,-0.014475669924808952,-0.09198761754427781,0.03976855679881756,0.008071271032563493,-0.003355658875920247,-0.020640397795610887,-0.1541538470930577,-0.005618273433103531,0.015729848999475788,0.03417957834254656,0.005493101271406697,0.03224181749546525,0.014874022900660736,-0.010984030110432688,0.039832316244033265,0.04384322221196788,-0.015412800682027071,-0.04937362825198291,0.06414584831189975,0.003124855315731282,0.03635001400604741,0.15041671997223924,-0.05044926509506337
cat__artist_name_Allan Caixeta,-0.0045626123325828724,-0.003931165405415417,0.020894467539480734,0.032495122757185614,0.00034481359870621364,0.01250661132709142,-0.012317571858739168,-0.005536088046216071,-0.020031955582799018,0.036781915596123496,0.024968605032123614,0.010550273367812609,0.07744880568623165,-0.07882621163055167,0.12288004548120839,-0.07115517171733161,0.032549180305316214,0.03145054066258172,0.08044138995901436,0.07415068948903052,-0.028283955165237854,0.017229682046937884,0.032844873476937715,-0.01355930101706789,-0.03746477544234314,0.010660032868557448,0.09580333845277073,-0.013912677694858438,-0.024967143404843864,-0.07043426457861736,0.020699005578387063,-0.03940722569371688,0.004351219744511838,-0.01815120013036868,0.0023621660448252778
cat__artist_name_Allan eller,4.613783621367825e-05,-0.14905800860415433,-0.008386654276496045,0.01316522224919966,0.009551949468086168,-0.006586771595749932,-0.032759113145050776,0.0016533084552937975,-0.03770788722174859,0.007708714959197555,-0.001526263364231173,-0.02096673607597762,-0.008624446209911948,-0.03273710783902754,0.006668287500897573,0.04809567180496777,0.031454999326844896,-0.0049583206295542685,-0.12008041832023483,-0.012952819670404042,-0.006416236383976305,0.04696712278188835,0.004486414804140969,0.03298664918344308,0.07390536818604079,-0.06474632887458279,0.01671038254567613,0.03477844333927143,-0.03645583266946754,-0.061500675453596866,0.037132573060740214,0.005417145216086678,0.015090598257328678,0.18627825617314903,0.03501305286702699
cat__artist_name_Alma Negrot,-0.0017482921242003918,-0.003582535800279078,-0.0057817820246724725,0.0038939828766376148,-0.0015213248869796678,0.004263237243630833,-0.03643911406541723,-0.05779888986521089,-0.014922163456216199,-0.014269075018931454,-0.029739911197087403,-0.044490824990358266,-0.27255831137936426,-0.126985757382461,0.2180183286958065,-0.1964241610406689,-0.17921023983119416,0.08730779105684532,0.02133616695305507,0.009558641600649821,0.07324053661750157,-0.04681186688282854,0.01711279760322075,-0.17561242688344675,-0.12373234620139517,0.12943745545018573,-0.19853843444781913,-0.048259386429396756,0.16645837464209962,-0.0348987990142085,-0.0030315152344621028,0.11080042592003646,-0.02209843829320769,-0.04378826380646739,0.2027586852111913
