artist_key,artist_name,ID_ARTISTA,estilo,formacao,cidade,uf,valor_oferta,nota,qtd_avaliacoes,n_registros_groova,n_urls_midia,has_showlivre_url,has_youtube_url,priority_media_url,priority_media_type,all_media_urls,query_showlivre,query_youtube,query_youtube_url,match_status,matched_video_url,matched_video_title,matched_channel,audio_source_type,video_platform,video_id,video_url_final,video_title,video_channel,video_duration_sec,video_upload_date,audio_download_status,audio_file_path,duration_sec,sample_rate,tempo_bpm,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,mfcc_01_mean,mfcc_02_mean,mfcc_03_mean,mfcc_04_mean,mfcc_05_mean,mfcc_06_mean,mfcc_07_mean,mfcc_08_mean,mfcc_09_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,chroma_01_mean,chroma_02_mean,chroma_03_mean,chroma_04_mean,chroma_05_mean,chroma_06_mean,chroma_07_mean,chroma_08_mean,chroma_09_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,onset_strength_mean,onset_strength_std,embedding_model,embedding_path,embedding_dim,genre_tag_pred,mood_tag_pred,voice_probability,instrumental_probability,quality_flag,notes,dataset_youtube_url,dataset_other_media_url,audio_source_url,audio_source_origin,audio_confidence,audio_match_status,showlivre_match_status,showlivre_match_error,showlivre_match_score,yt_dlp_status,yt_dlp_error,yt_dlp_extractor,yt_dlp_raw_info_json,audio_semantic_score,audio_semantic_match,audio_semantic_title_hits,audio_semantic_channel_hits,audio_semantic_phrase_in_title,audio_semantic_phrase_in_channel,audio_semantic_title_ratio,audio_semantic_channel_ratio,audio_semantic_risk_terms,audio_semantic_good_terms,audio_recommender_score,audio_recommender_quality,audio_recommender_risk_terms,audio_recommender_good_terms,audio_processing_status,audio_processing_error,audio_temp_cleanup_status,audio_temp_file_used,feature_extraction_status,feature_extraction_error,audio_download_error,segment_n_used,segment_duration_sec,segment_start_times,feature_sampling_mode,audio_total_duration_sec
alex pires,ALEX PIRES,3071,Pagode,Trio,São Paulo,SP,,12.8464,,1,14,0,1,https://youtu.be/1botU4jcmSA,youtube,https://youtu.be/1botU4jcmSA | https://youtu.be/6j9fbQI8djw | https://youtu.be/9q0ATYpg4zc | https://youtu.be/C-x8RI1LXx0 | https://youtu.be/CpEe4tga9S4 | https://youtu.be/dLnucu-2dg8 | https://youtu.be/dY_tikHT8h0 | https://youtu.be/eRyUgWfFTWQ | https://youtu.be/GtmBmoLWlIE | https://youtu.be/L5IRyiLZaTg | https://youtu.be/LHcvMC649wI | https://youtu.be/oDvohgWpEz4 | https://youtu.be/ueZZorasA9c | https://youtu.be/zNcNJDb0Yrk,site:showlivre.com ALEX PIRES,ALEX PIRES showlivre,https://www.youtube.com/results?search_query=ALEX%20PIRES%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/1botU4jcmSA,,https://youtu.be/1botU4jcmSA,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dj domynic van beek,DJ Domynic Van Beek,10138,Eletrônica,Solo,São Paulo,SP,,12.6525,,1,14,0,1,https://www.youtube.com/watch?v=1yCKTYvSA3E,youtube,https://www.youtube.com/watch?v=1yCKTYvSA3E | https://www.youtube.com/watch?v=3o1QA4W0K0U | https://www.youtube.com/watch?v=6qRHxq61jZM | https://www.youtube.com/watch?v=7QwFpyXdLDs | https://www.youtube.com/watch?v=9w0lr62woAw | https://www.youtube.com/watch?v=A5Gca6EXQX8 | https://www.youtube.com/watch?v=EZLvLCcYw6k | https://www.youtube.com/watch?v=fU3ExV781QE | https://www.youtube.com/watch?v=GcotE41X4QI | https://www.youtube.com/watch?v=j4GJwBqqNSI | https://www.youtube.com/watch?v=L-l_2khQyUU | https://www.youtube.com/watch?v=NklWPJ6oMFs | https://www.youtube.com/watch?v=RuGGVCfyA28 | https://www.youtube.com/watch?v=Y9rFG_0IdBo,site:showlivre.com DJ Domynic Van Beek,DJ Domynic Van Beek showlivre,https://www.youtube.com/results?search_query=DJ%20Domynic%20Van%20Beek%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=1yCKTYvSA3E,,https://www.youtube.com/watch?v=1yCKTYvSA3E,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
emerson e jean,Emerson e Jean,11922,Sertanejo,Duo,Uberaba,MG,,12.5,,1,14,0,1,https://youtu.be/1TRnBCG6iaQ,youtube,https://youtu.be/1TRnBCG6iaQ | https://youtu.be/8gkolzOEdxM | https://youtu.be/9OZaikCLCY0 | https://youtu.be/edJ3SWg1VpQ | https://youtu.be/fP_mjFS7U0o | https://youtu.be/jB812vReUeI | https://youtu.be/jBbT-GdHQCI | https://youtu.be/l1jhoOYPRmI | https://youtu.be/LyJwVc6gBfI | https://youtu.be/ObvX6bbTl7g | https://youtu.be/ORuWQ3QL2rE | https://youtu.be/pTYlQzaDtE8 | https://youtu.be/pz-BRilllJY | https://youtu.be/tJnTx9v9wr8,site:showlivre.com Emerson e Jean,Emerson e Jean showlivre,https://www.youtube.com/results?search_query=Emerson%20e%20Jean%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/1TRnBCG6iaQ,,https://youtu.be/1TRnBCG6iaQ,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
harmonicos,HARMÔNICOS,18821,Ritmos Variados,Banda,São Paulo,SP,,12.5,,1,14,0,1,https://www.youtube.com/watch?v=1xqTc1vYd_M,youtube,https://www.youtube.com/watch?v=1xqTc1vYd_M | https://www.youtube.com/watch?v=3uB72LGVrRU | https://www.youtube.com/watch?v=6D2LKhEXRDU | https://www.youtube.com/watch?v=A9c_td0uGNA | https://www.youtube.com/watch?v=cGJ9in--NmQ | https://www.youtube.com/watch?v=GbUyUHk-2H4 | https://www.youtube.com/watch?v=HvfERgRvo-E | https://www.youtube.com/watch?v=hVk8U6MXeUE | https://www.youtube.com/watch?v=iPSayaVgTXM | https://www.youtube.com/watch?v=JeDuvClUDfU | https://www.youtube.com/watch?v=kPBGWllwxvs | https://www.youtube.com/watch?v=LtTzAgw0hK0 | https://www.youtube.com/watch?v=sEyIXF3uYBk | https://www.youtube.com/watch?v=u_FBJNElFEE,site:showlivre.com HARMÔNICOS,HARMÔNICOS showlivre,https://www.youtube.com/results?search_query=HARM%C3%94NICOS%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=1xqTc1vYd_M,,https://www.youtube.com/watch?v=1xqTc1vYd_M,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
louis anna,Louis & Anna,21612,Ritmos Variados,Duo,São Bernardo do Campo,SP,,9.1667,,5,14,0,1,https://youtu.be/NSckhDFK6_0,youtube,https://www.instagram.com/reel/CffwJmzrj2N/?igshid=YmMyMTA2M2Y= | https://www.instagram.com/tv/CrCO0joqNGd/?igshid=MTc4MmM1YmI2Ng== | https://youtu.be/NSckhDFK6_0 | http://jgmafilmes.com.br/pedrodenser | https://1drv.ms/v/s!Av5z9D8vgZltjzQmkSLqDM2vLdxN | https://drive.google.com/drive/folders/1-a6BMyvVTzOZ7QFcc6ayU5E5MTv-hjX3 | https://drive.google.com/drive/folders/1HRRF82x6iZa3TV2siFOWsdhwXR2g9Npb | https://drive.google.com/drive/u/0/folders/1Pkgq30Qx5IlmdiGyUgjVR_LOM_AR0oj2 | https://drive.google.com/file/d/16szVaaBz-5x992nIy2NsicQ7ry69E4Cn/view?usp=sharing | https://drive.google.com/file/d/16w_xsqmoBdi5paL3sEHyv-7qmALi4re7/view?usp=sharing | https://drive.google.com/file/d/18SlOQ_wTmYqvVxvxYa3uFE4f9YqT5MeJ/view?usp=sharing | https://globoplay.globo.com/v/7415123 | https://m.facebook.com/story.php?story_fbid=5356480774375244&id=1523680664 | https://m.facebook,site:showlivre.com Louis & Anna,Louis & Anna showlivre,https://www.youtube.com/results?search_query=Louis%20%26%20Anna%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/NSckhDFK6_0,https://www.instagram.com/reel/CffwJmzrj2N/?igshid=YmMyMTA2M2Y=,https://youtu.be/NSckhDFK6_0,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
ranierley henrique,Ranierley Henrique,16791,Ritmos Variados,Solo,Betim,MG,,12.5,,1,14,0,1,https://www.youtube.com/watch?v=9nYmLQFK7Eo,youtube,https://www.instagram.com/p/Cer4bNEAyCZ/ | https://www.instagram.com/p/CfutmmtAilf/ | https://www.youtube.com/watch?v=9nYmLQFK7Eo | https://www.youtube.com/watch?v=BB3Sm7T0qDQ | https://www.youtube.com/watch?v=FIHxHlcwjPM | https://www.youtube.com/watch?v=GB0kGXWsqGY | https://www.youtube.com/watch?v=IfYMRCuwicg | https://www.youtube.com/watch?v=Lju6BN45Nb8 | https://www.youtube.com/watch?v=LOV5pBidOZo | https://www.youtube.com/watch?v=N0Pmm1yynhs | https://www.youtube.com/watch?v=NV6PMSTZO3c | https://www.youtube.com/watch?v=pEMiYOwR-NE | https://www.youtube.com/watch?v=QRGPka7-hI4 | https://www.youtube.com/watch?v=XfKpt3PHdC0,site:showlivre.com Ranierley Henrique,Ranierley Henrique showlivre,https://www.youtube.com/results?search_query=Ranierley%20Henrique%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=9nYmLQFK7Eo,https://www.instagram.com/p/Cer4bNEAyCZ/,https://www.youtube.com/watch?v=9nYmLQFK7Eo,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
raquel marttins,Raquel Marttins,10749,MPB,Solo,São Paulo,SP,,13.0172,,1,14,0,1,https://youtu.be/0KU3Roe7Gfk,youtube,https://youtu.be/0KU3Roe7Gfk | https://youtu.be/1XN_yoBwRXk | https://youtu.be/38CzvU5ejTI | https://youtu.be/7MXQDnZg01s | https://youtu.be/BsBNolElBx8 | https://youtu.be/BtNyHB7squ4 | https://youtu.be/FVwuGRPnEns | https://youtu.be/GQfgqK11FQ4 | https://youtu.be/I7wah3UVqDo?si=LNBED0rr6C-Ok9Bg | https://youtu.be/kpi4NPkn-Nk | https://youtu.be/lciCxmjMPiU | https://youtu.be/NS5tN-IxZ8o | https://youtu.be/nSsgJN6Cc6c | https://youtu.be/wX2IBl52B6I,site:showlivre.com Raquel Marttins,Raquel Marttins showlivre,https://www.youtube.com/results?search_query=Raquel%20Marttins%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/0KU3Roe7Gfk,,https://youtu.be/0KU3Roe7Gfk,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
vava ordon,Vavá Ordon,10834,Pop Rock,Solo,São Paulo,SP,,10.8333,,1,14,0,1,https://youtu.be/1y1ClBJZrT8,youtube,https://youtu.be/1y1ClBJZrT8 | https://youtu.be/2HX3M7BPozU | https://youtu.be/8MccK3n1Jps | https://youtu.be/9h6WJqkcdjY | https://youtu.be/FS9dvmk5vsQ | https://youtu.be/KEYr75IJRZM | https://youtu.be/KL0YNO3Y43c | https://youtu.be/KYcS3J-G-vA | https://youtu.be/QJQO5Fkb0PA | https://youtu.be/RY-iMn9ioQc | https://youtu.be/wMDNHfw7Yhk | https://youtu.be/wuYN-oFZfkI | https://youtu.be/z2N4HZLJKhU | https://youtu.be/zxljSc1SFYg,site:showlivre.com Vavá Ordon,Vavá Ordon showlivre,https://www.youtube.com/results?search_query=Vav%C3%A1%20Ordon%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/1y1ClBJZrT8,,https://youtu.be/1y1ClBJZrT8,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
apresentacoes de piano ao vivo,"APRESENTAÇÕES DE PIANO, AO VIVO",19290,MPB,Solo,São Paulo,SP,,12.5,,1,13,0,1,https://www.youtube.com/watch?v=CtJJoAB2gS8,youtube,https://www.youtube.com/watch?v=CtJJoAB2gS8 | https://www.youtube.com/watch?v=hCUz5FmtaGk | https://www.youtube.com/watch?v=ou9UyEKNIkc | https://www.youtube.com/watch?v=skI1SPbtQo4 | https://youtu.be/9OIptj1RUGM | https://youtu.be/bMj_jNvd7hc | https://youtu.be/c_NArHMfxDc | https://youtu.be/FbkrFmBcooo | https://youtu.be/FK10QV-xdQg | https://youtu.be/FuRKvodhWTQ | https://youtu.be/G70GW1TYFQQ | https://youtu.be/u5G-gcXtX9Y | https://youtu.be/X7QyaxtrbeU,"site:showlivre.com APRESENTAÇÕES DE PIANO, AO VIVO","APRESENTAÇÕES DE PIANO, AO VIVO showlivre",https://www.youtube.com/results?search_query=APRESENTA%C3%87%C3%95ES%20DE%20PIANO%2C%20AO%20VIVO%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=CtJJoAB2gS8,,https://www.youtube.com/watch?v=CtJJoAB2gS8,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
andre pjota live,André Pjota Live,16235,Pop Rock,Duo,Fortaleza,CE,,12.5988,,1,13,0,1,https://www.youtube.com/watch?v=5Tuuxzp6W98,youtube,https://www.youtube.com/watch?v=5Tuuxzp6W98 | https://www.youtube.com/watch?v=GIf7iFdl6VI | https://www.youtube.com/watch?v=gjN0pgTuc8c | https://www.youtube.com/watch?v=HAwfDrVBp8o | https://www.youtube.com/watch?v=kzqHPWT3w7w | https://www.youtube.com/watch?v=LgsjR84qV74 | https://www.youtube.com/watch?v=pgh8XTNsNcY | https://www.youtube.com/watch?v=Pt_7Dq0VqHQ | https://www.youtube.com/watch?v=sLqFWzj2v9E | https://www.youtube.com/watch?v=yzy3GH0DhGE | https://youtu.be/Di_5X6CH81E | https://youtu.be/iucfPr4fJvg | https://youtu.be/uh9y5wgSNoY,site:showlivre.com André Pjota Live,André Pjota Live showlivre,https://www.youtube.com/results?search_query=Andr%C3%A9%20Pjota%20Live%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=5Tuuxzp6W98,,https://www.youtube.com/watch?v=5Tuuxzp6W98,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
grupo karisma oficial,Grupo Karisma Oficial,12103,Pagode,Banda,Passos,MG,,10.8333,,1,13,0,1,https://www.youtube.com/watch?v=_TC5HE61UgE,youtube,https://www.youtube.com/watch?v=_TC5HE61UgE | https://www.youtube.com/watch?v=05FcRGz0PLg | https://www.youtube.com/watch?v=1nBd1Ri2quE | https://www.youtube.com/watch?v=2OkAxp3LGc0 | https://www.youtube.com/watch?v=7C9Uo3XHpGk | https://www.youtube.com/watch?v=fgerQSdp0go | https://www.youtube.com/watch?v=j6eN-d4d1XA | https://www.youtube.com/watch?v=NbWiBfWBJxM | https://www.youtube.com/watch?v=qr-3OIueUc0 | https://www.youtube.com/watch?v=SD1BkrTIEck | https://www.youtube.com/watch?v=WyofqKz_dLg | https://www.youtube.com/watch?v=XlVT1LIMmN8 | https://www.youtube.com/watch?v=ySchmt07JWE,site:showlivre.com Grupo Karisma Oficial,Grupo Karisma Oficial showlivre,https://www.youtube.com/results?search_query=Grupo%20Karisma%20Oficial%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=_TC5HE61UgE,,https://www.youtube.com/watch?v=_TC5HE61UgE,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
genesis madeira,Gênesis Madeira,14822,Pop Rock,Solo,Vila Velha,ES,,13.4897,,1,13,0,1,https://youtu.be/4OZxc-ePi74,youtube,https://youtu.be/4OZxc-ePi74 | https://youtu.be/bNcC170GsT4 | https://youtu.be/JedSnhzAjV4 | https://youtu.be/LSC6EQ_kye4 | https://youtu.be/zyadC--gix8 | https://youtube.com/shorts/3m7jaP17E9k?feature=share | https://youtube.com/shorts/ApKDPkQRGwI?feature=share | https://youtube.com/shorts/bpaBLG8plpY?feature=share | https://youtube.com/shorts/ekL0Z9ETQ5A?feature=share | https://youtube.com/shorts/fEWyvu69zi0?feature=share | https://youtube.com/shorts/i5m0UvNh-lE?feature=share | https://youtube.com/shorts/lSe0h2Sweso?feature=share | https://youtube.com/shorts/uG_NHZoeAxM?feature=share,site:showlivre.com Gênesis Madeira,Gênesis Madeira showlivre,https://www.youtube.com/results?search_query=G%C3%AAnesis%20Madeira%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/4OZxc-ePi74,,https://youtu.be/4OZxc-ePi74,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
josue silva josueviolao,Josué Silva josueviolao,1360,Bossa Nova,Solo,Florianópolis,SC,,10.585,,1,13,0,1,https://youtu.be/a2qspO-kEdg,youtube,https://youtu.be/a2qspO-kEdg | https://youtu.be/GooJiLQkea8 | https://youtu.be/iHbjy10lEYI | https://youtu.be/MgoBYQnGVgo | https://youtu.be/oG3N_wcXSaY | https://youtu.be/p-S2QKlMxhc | https://youtu.be/pJhqNNQNXQQ | https://youtu.be/UUEuodh6pHY | https://youtu.be/vYWVhy7vw0w | https://youtu.be/WTmQ14PB6aM | https://youtu.be/XMDhaKTeboQ | https://youtube.com/playlist?list=PL08E507F08E25928B | https://youtube.com/shorts/MckEjYduB24?feature=share,site:showlivre.com Josué Silva josueviolao,Josué Silva josueviolao showlivre,https://www.youtube.com/results?search_query=Josu%C3%A9%20Silva%20josueviolao%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/a2qspO-kEdg,,https://youtu.be/a2qspO-kEdg,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
nina souza e marina marques,Nina Souza e Marina Marques,19823,Ritmos Variados,Duo,São Paulo,SP,,12.5,,1,13,0,1,https://www.youtube.com/watch?v=-15oocaRgWs,youtube,https://www.youtube.com/watch?v=-15oocaRgWs | https://www.youtube.com/watch?v=5Jmx3fFcXaA | https://www.youtube.com/watch?v=99r54zv_pas | https://www.youtube.com/watch?v=9Mx7UMEroWM | https://www.youtube.com/watch?v=EFYEXARYy1Q | https://www.youtube.com/watch?v=kD0LvuIoEII | https://www.youtube.com/watch?v=MOrC68SmU1Q | https://www.youtube.com/watch?v=Pbxea2uhSb8 | https://www.youtube.com/watch?v=q2PHKPgpL-s | https://www.youtube.com/watch?v=RaLSbzRKnZ4 | https://www.youtube.com/watch?v=RxlmbwPDcm4 | https://www.youtube.com/watch?v=s_lkNLK-v-w | https://www.youtube.com/watch?v=VipisFVT9V4,site:showlivre.com Nina Souza e Marina Marques,Nina Souza e Marina Marques showlivre,https://www.youtube.com/results?search_query=Nina%20Souza%20e%20Marina%20Marques%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=-15oocaRgWs,,https://www.youtube.com/watch?v=-15oocaRgWs,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
renan augusto,Renan Augusto,12861,Sertanejo,Banda,Caieiras,SP,,12.6979,,2,13,0,1,https://youtu.be/8IbuaxjUFtw,youtube,https://youtu.be/8IbuaxjUFtw | https://youtu.be/Bc2nYznjxuM | https://youtu.be/BVkDhlPbOho | https://youtu.be/C82jPNt3Ja4 | https://youtu.be/C8lAZ2nzywg | https://youtu.be/h7PU91MuhDM | https://youtu.be/HT6MTQbiKTs | https://youtu.be/HxYc81OgKi4 | https://youtu.be/O0qkdo2zc1o | https://youtu.be/ogEHZEtreXQ | https://youtu.be/oYSgM-OglUw | https://youtu.be/WQPU-YlbVTY | https://youtu.be/xLqvce49HP0,site:showlivre.com Renan Augusto,Renan Augusto showlivre,https://www.youtube.com/results?search_query=Renan%20Augusto%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/8IbuaxjUFtw,,https://youtu.be/8IbuaxjUFtw,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
apresentacao musical solo,APRESENTAÇÃO MUSICAL SOLO,11654,Ritmos Variados,Solo,Mauá,SP,,12.5,,1,12,0,1,https://youtu.be/0G1Z7HbTdfY,youtube,https://youtu.be/0G1Z7HbTdfY | https://youtu.be/2cCC1ES643c | https://youtu.be/8zP7O1W5lSE | https://youtu.be/AKh5vCaoD5s | https://youtu.be/Ba95WSOm3WY | https://youtu.be/d677NuthmT0 | https://youtu.be/D8n2a-T56MM | https://youtu.be/e8MQliiIsWo | https://youtu.be/Fc6pBMzsuB8 | https://youtu.be/SnvjdwE1SCg | https://youtu.be/u1hTm0WG0_Q | https://youtu.be/vaPksvfyNIY,site:showlivre.com APRESENTAÇÃO MUSICAL SOLO,APRESENTAÇÃO MUSICAL SOLO showlivre,https://www.youtube.com/results?search_query=APRESENTA%C3%87%C3%83O%20MUSICAL%20SOLO%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/0G1Z7HbTdfY,,https://youtu.be/0G1Z7HbTdfY,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
diego borges,Diego Borges,15944,MPB,Duo,Betim,DF,,12.5,,2,12,0,1,https://youtu.be/2SViyxDgXc4,youtube,https://youtu.be/2SViyxDgXc4 | https://youtu.be/3ctzwtxxv8s | https://youtu.be/4vIZOEkm1OU | https://youtu.be/eTXBndygpqs | https://youtu.be/hRKXeoZF9xQ | https://youtu.be/KosDpYkOJU8 | https://youtu.be/9YgyRWB6ey0?si=pmYkOMISdJ6S0KVg | https://youtu.be/Bl4V0ORQEzE?si=ieBP2rW7aEuNudJ_ | https://youtu.be/KYMT8kMpSvk?si=1H4qaB1nEpW9Nn7k | https://youtu.be/m8ND-pZhtvQ?si=4WmcHYPSfPUQBMor | https://youtu.be/r4P70QWbLes?si=VQgf46gP0PRrEW4N | https://youtu.be/RifoH1Qv8EQ?si=LY-qj8aENoKz2_B6,site:showlivre.com Diego Borges,Diego Borges showlivre,https://www.youtube.com/results?search_query=Diego%20Borges%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/2SViyxDgXc4,,https://youtu.be/2SViyxDgXc4,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
ivan de souza banda mpb,IVAN DE SOUZA  & BANDA MPB,10374,MPB,Banda,São Paulo,SP,,12.5,,1,12,0,1,https://www.youtube.com/watch?v=4nMlQcN6d8c,youtube,https://www.youtube.com/watch?v=4nMlQcN6d8c | https://www.youtube.com/watch?v=4nMlQcN6d8c&list=RDMM&index=16 | https://www.youtube.com/watch?v=56dy4A1yu6g&list=RDMM&index=15 | https://www.youtube.com/watch?v=B-0BXQXzPoI | https://www.youtube.com/watch?v=edpA33waFDY | https://www.youtube.com/watch?v=G7HDPPIaDPY | https://www.youtube.com/watch?v=lB8kgGlQz4E | https://www.youtube.com/watch?v=LJBNgzKbgFs | https://www.youtube.com/watch?v=NykI3dJb_lM | https://www.youtube.com/watch?v=RLdMPlz-md8 | https://www.youtube.com/watch?v=sBKkhLlbGPE | https://www.youtube.com/watch?v=VQPW_C1vMu0,site:showlivre.com IVAN DE SOUZA  & BANDA MPB,IVAN DE SOUZA  & BANDA MPB showlivre,https://www.youtube.com/results?search_query=IVAN%20DE%20SOUZA%20%20%26%20BANDA%20MPB%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=4nMlQcN6d8c,,https://www.youtube.com/watch?v=4nMlQcN6d8c,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
