ID_ARTISTA,familia_sonora,proba_Dinamico,proba_Quente,proba_Brilhante,proba_Pulsante
11774,Dinamico & Contrastante,0.3986,0.1518,0.1593,0.2903
11292,Brilhante & Intenso,0.2705,0.2478,0.2713,0.2104
18474,Dinamico & Contrastante,0.3423,0.2035,0.2744,0.1798
16434,Dinamico & Contrastante,0.3071,0.2368,0.1856,0.2706
11870,Quente & Encorpado,0.195,0.416,0.2504,0.1386
15745,Brilhante & Intenso,0.2828,0.203,0.2857,0.2285
15645,Pulsante & Sombrio,0.2296,0.2179,0.149,0.4035
12059,Brilhante & Intenso,0.2037,0.2528,0.3831,0.1603
12043,Pulsante & Sombrio,0.2403,0.1839,0.1546,0.4211
16878,Dinamico & Contrastante,0.3911,0.1712,0.1643,0.2734
19166,Brilhante & Intenso,0.2056,0.294,0.3566,0.1439
10313,Quente & Encorpado,0.1584,0.47,0.2405,0.1311
20495,Brilhante & Intenso,0.1906,0.268,0.4189,0.1226
3300,Brilhante & Intenso,0.3159,0.1738,0.3397,0.1706
22165,Quente & Encorpado,0.2606,0.3175,0.2173,0.2046
16142,Pulsante & Sombrio,0.1777,0.2737,0.1387,0.4098
4055,Dinamico & Contrastante,0.3351,0.179,0.2703,0.2156
2516,Dinamico & Contrastante,0.386,0.1587,0.2274,0.2279
2956,Dinamico & Contrastante,0.337,0.1863,0.2883,0.1884
14756,Brilhante & Intenso,0.2424,0.2469,0.3542,0.1565
4053,Pulsante & Sombrio,0.2612,0.2573,0.1374,0.3441
21580,Quente & Encorpado,0.1789,0.36,0.3129,0.1482
12710,Dinamico & Contrastante,0.3315,0.1734,0.1736,0.3214
16870,Brilhante & Intenso,0.1979,0.1881,0.5065,0.1075
12430,Dinamico & Contrastante,0.2957,0.2885,0.2725,0.1432
13429,Dinamico & Contrastante,0.3236,0.2016,0.32,0.1547
17915,Quente & Encorpado,0.18,0.4026,0.1935,0.2239
16487,Pulsante & Sombrio,0.2404,0.2387,0.1625,0.3583
21136,Pulsante & Sombrio,0.2567,0.2402,0.2389,0.2642
15423,Dinamico & Contrastante,0.3607,0.1803,0.1494,0.3097
16872,Quente & Encorpado,0.1636,0.3907,0.152,0.2937
19602,Quente & Encorpado,0.1628,0.3422,0.3282,0.1668
4162,Brilhante & Intenso,0.2173,0.2639,0.2887,0.2301
12352,Quente & Encorpado,0.2444,0.2642,0.2487,0.2427
20076,Dinamico & Contrastante,0.327,0.2282,0.2395,0.2053
10480,Dinamico & Contrastante,0.2754,0.2491,0.254,0.2215
20737,Brilhante & Intenso,0.2778,0.1737,0.4392,0.1094
10950,Quente & Encorpado,0.2217,0.3676,0.2167,0.1941
16839,Brilhante & Intenso,0.1563,0.3381,0.4013,0.1043
11196,Quente & Encorpado,0.1984,0.3472,0.2903,0.1641
4385,Brilhante & Intenso,0.2508,0.2387,0.339,0.1714
1724,Quente & Encorpado,0.2205,0.2794,0.2328,0.2672
9998,Brilhante & Intenso,0.2117,0.2164,0.4548,0.117
10358,Quente & Encorpado,0.151,0.4032,0.2721,0.1738
3124,Dinamico & Contrastante,0.304,0.2833,0.2853,0.1274
2574,Pulsante & Sombrio,0.2522,0.1767,0.1359,0.4351
15329,Pulsante & Sombrio,0.2478,0.2721,0.1529,0.3271
1631,Brilhante & Intenso,0.2638,0.2007,0.3482,0.1873
20445,Pulsante & Sombrio,0.2507,0.1902,0.1673,0.3918
14802,Brilhante & Intenso,0.2888,0.2219,0.3228,0.1665
20385,Dinamico & Contrastante,0.3637,0.2258,0.2746,0.1359
12049,Quente & Encorpado,0.1414,0.4772,0.2692,0.1123
15609,Quente & Encorpado,0.1492,0.3718,0.1756,0.3034
19267,Pulsante & Sombrio,0.2319,0.2771,0.2061,0.2848
16251,Quente & Encorpado,0.162,0.4866,0.1868,0.1646
18207,Quente & Encorpado,0.2193,0.3114,0.2107,0.2585
13020,Dinamico & Contrastante,0.4832,0.1484,0.1737,0.1947
10492,Dinamico & Contrastante,0.3764,0.207,0.2401,0.1765
19317,Dinamico & Contrastante,0.2872,0.2739,0.2485,0.1904
15797,Dinamico & Contrastante,0.3452,0.1878,0.2167,0.2503
12113,Dinamico & Contrastante,0.4461,0.1442,0.2111,0.1986
13323,Quente & Encorpado,0.119,0.5115,0.2705,0.099
18875,Brilhante & Intenso,0.3195,0.2081,0.3257,0.1467
19624,Pulsante & Sombrio,0.2965,0.182,0.168,0.3536
11446,Brilhante & Intenso,0.1921,0.2118,0.4825,0.1136
19702,Brilhante & Intenso,0.1644,0.2966,0.3867,0.1523
15482,Quente & Encorpado,0.1871,0.3581,0.3118,0.143
10838,Dinamico & Contrastante,0.29,0.2226,0.2313,0.2561
11752,Quente & Encorpado,0.2148,0.4102,0.1828,0.1922
15706,Brilhante & Intenso,0.2665,0.2483,0.3353,0.15
15424,Pulsante & Sombrio,0.2253,0.1746,0.1395,0.4607
16382,Quente & Encorpado,0.2559,0.3229,0.2754,0.1458
12874,Dinamico & Contrastante,0.3138,0.2232,0.2962,0.1668
13646,Brilhante & Intenso,0.232,0.2429,0.3773,0.1478
17850,Brilhante & Intenso,0.2269,0.2295,0.344,0.1995
17889,Quente & Encorpado,0.2991,0.3009,0.2747,0.1253
17341,Brilhante & Intenso,0.1893,0.2915,0.2994,0.2198
11762,Quente & Encorpado,0.1523,0.4367,0.2863,0.1247
20560,Dinamico & Contrastante,0.2799,0.2674,0.2308,0.2219
3199,Quente & Encorpado,0.174,0.3249,0.1826,0.3185
12788,Brilhante & Intenso,0.2385,0.2267,0.3424,0.1924
14754,Brilhante & Intenso,0.1949,0.2379,0.4287,0.1385
15201,Brilhante & Intenso,0.1432,0.3422,0.3782,0.1364
10513,Quente & Encorpado,0.2239,0.2978,0.2139,0.2644
10132,Brilhante & Intenso,0.2939,0.2128,0.2998,0.1935
20948,Pulsante & Sombrio,0.1891,0.2434,0.1792,0.3883
2121,Brilhante & Intenso,0.2336,0.2186,0.3533,0.1945
17984,Quente & Encorpado,0.1728,0.3534,0.3288,0.1451
4451,Brilhante & Intenso,0.2937,0.2032,0.3752,0.1279
11529,Dinamico & Contrastante,0.4002,0.2081,0.2521,0.1396
18110,Quente & Encorpado,0.1504,0.3578,0.1951,0.2967
20545,Pulsante & Sombrio,0.2248,0.1639,0.1474,0.464
15192,Brilhante & Intenso,0.1437,0.269,0.5092,0.078
19424,Brilhante & Intenso,0.2923,0.1989,0.3563,0.1525
19713,Pulsante & Sombrio,0.2783,0.1636,0.1552,0.4029
18618,Pulsante & Sombrio,0.2521,0.2192,0.1977,0.331
17123,Quente & Encorpado,0.2297,0.2995,0.2087,0.2621
22664,Quente & Encorpado,0.2305,0.2799,0.2141,0.2755
17379,Quente & Encorpado,0.1325,0.503,0.1706,0.194
10319,Pulsante & Sombrio,0.2185,0.2697,0.2051,0.3068
12348,Brilhante & Intenso,0.2019,0.2668,0.3842,0.147
1688,Brilhante & Intenso,0.2071,0.1932,0.4989,0.1008
10245,Dinamico & Contrastante,0.3397,0.1885,0.1988,0.2731
18615,Quente & Encorpado,0.2383,0.3143,0.1802,0.2672
19354,Dinamico & Contrastante,0.3582,0.1959,0.2926,0.1533
17409,Quente & Encorpado,0.1457,0.4618,0.2191,0.1735
15594,Quente & Encorpado,0.1931,0.3095,0.2092,0.2882
12902,Brilhante & Intenso,0.2256,0.2181,0.3808,0.1755
12553,Quente & Encorpado,0.1539,0.3694,0.3244,0.1523
10600,Dinamico & Contrastante,0.3546,0.2363,0.227,0.1821
17150,Pulsante & Sombrio,0.2067,0.231,0.144,0.4183
11881,Quente & Encorpado,0.2304,0.3252,0.2184,0.226
20051,Brilhante & Intenso,0.1767,0.3194,0.3773,0.1266
17840,Brilhante & Intenso,0.3064,0.1883,0.3412,0.1641
1971,Brilhante & Intenso,0.1641,0.2717,0.4171,0.1471
21115,Pulsante & Sombrio,0.2333,0.2178,0.1423,0.4067
12517,Dinamico & Contrastante,0.3792,0.1998,0.2067,0.2144
10626,Dinamico & Contrastante,0.4024,0.1864,0.1669,0.2443
15155,Brilhante & Intenso,0.1983,0.2379,0.4231,0.1407
1745,Brilhante & Intenso,0.2989,0.2475,0.3091,0.1446
22210,Brilhante & Intenso,0.1783,0.3217,0.3448,0.1552
20311,Dinamico & Contrastante,0.3437,0.1932,0.3236,0.1395
11489,Quente & Encorpado,0.1648,0.4112,0.178,0.2459
18594,Dinamico & Contrastante,0.414,0.154,0.3144,0.1177
20397,Quente & Encorpado,0.1849,0.368,0.2874,0.1597
11413,Quente & Encorpado,0.155,0.4173,0.2304,0.1974
2290,Pulsante & Sombrio,0.3297,0.1472,0.1295,0.3936
3860,Brilhante & Intenso,0.1933,0.189,0.4937,0.1241
15624,Pulsante & Sombrio,0.2376,0.2914,0.1785,0.2924
10963,Brilhante & Intenso,0.2341,0.2276,0.4198,0.1186
20759,Dinamico & Contrastante,0.2745,0.2643,0.2533,0.2079
19118,Quente & Encorpado,0.1452,0.5014,0.2094,0.144
21545,Brilhante & Intenso,0.1719,0.2529,0.4363,0.139
10039,Quente & Encorpado,0.2053,0.3267,0.2337,0.2343
13557,Quente & Encorpado,0.2109,0.3772,0.2815,0.1304
16582,Brilhante & Intenso,0.2122,0.2547,0.3858,0.1473
16112,Dinamico & Contrastante,0.3859,0.228,0.1929,0.1933
18506,Dinamico & Contrastante,0.4516,0.1516,0.2107,0.1861
19638,Pulsante & Sombrio,0.2772,0.1786,0.1594,0.3848
10781,Brilhante & Intenso,0.2286,0.2033,0.4587,0.1094
21049,Brilhante & Intenso,0.2422,0.261,0.2684,0.2283
19694,Dinamico & Contrastante,0.3169,0.2049,0.1864,0.2918
3558,Brilhante & Intenso,0.2558,0.2583,0.3623,0.1236
11874,Brilhante & Intenso,0.2253,0.2198,0.4284,0.1266
17522,Quente & Encorpado,0.1792,0.4099,0.2326,0.1783
21760,Brilhante & Intenso,0.2502,0.2167,0.3961,0.1369
2217,Dinamico & Contrastante,0.4016,0.1555,0.2229,0.22
14938,Quente & Encorpado,0.1875,0.3577,0.207,0.2479
19212,Pulsante & Sombrio,0.2001,0.266,0.1814,0.3526
11661,Pulsante & Sombrio,0.2127,0.2406,0.1744,0.3724
3863,Dinamico & Contrastante,0.3905,0.1605,0.2124,0.2365
19913,Dinamico & Contrastante,0.3374,0.1985,0.327,0.1371
20285,Pulsante & Sombrio,0.1873,0.1795,0.1432,0.49
22621,Brilhante & Intenso,0.2672,0.2211,0.3302,0.1815
12218,Dinamico & Contrastante,0.4442,0.1399,0.1312,0.2847
15630,Dinamico & Contrastante,0.4143,0.1588,0.2211,0.2058
18930,Quente & Encorpado,0.1227,0.5232,0.2399,0.1143
1548,Dinamico & Contrastante,0.3624,0.2251,0.1909,0.2216
21956,Pulsante & Sombrio,0.263,0.2119,0.225,0.3
15078,Dinamico & Contrastante,0.3328,0.1893,0.2212,0.2567
15337,Pulsante & Sombrio,0.262,0.1808,0.2021,0.3552
12117,Pulsante & Sombrio,0.2474,0.2383,0.1564,0.358
19289,Pulsante & Sombrio,0.1971,0.2034,0.1491,0.4504
22218,Dinamico & Contrastante,0.489,0.1593,0.1794,0.1724
11700,Brilhante & Intenso,0.1655,0.2206,0.5141,0.0998
22477,Brilhante & Intenso,0.1974,0.2063,0.4982,0.0981
16069,Pulsante & Sombrio,0.3001,0.1982,0.1869,0.3148
12498,Pulsante & Sombrio,0.2024,0.1696,0.1184,0.5096
10792,Pulsante & Sombrio,0.253,0.2236,0.2077,0.3157
2579,Pulsante & Sombrio,0.1569,0.327,0.1578,0.3583
11575,Brilhante & Intenso,0.2216,0.2189,0.4004,0.1591
2696,Quente & Encorpado,0.1364,0.4308,0.3237,0.109
10898,Quente & Encorpado,0.1575,0.431,0.2226,0.1889
13355,Brilhante & Intenso,0.2074,0.2184,0.4212,0.153
17771,Brilhante & Intenso,0.2104,0.2678,0.3691,0.1527
15446,Pulsante & Sombrio,0.2645,0.2239,0.1694,0.3422
11567,Brilhante & Intenso,0.2476,0.2548,0.3349,0.1627
11503,Quente & Encorpado,0.152,0.4869,0.2281,0.133
3104,Quente & Encorpado,0.1333,0.3997,0.363,0.104
21110,Quente & Encorpado,0.2139,0.2849,0.2628,0.2384
10857,Brilhante & Intenso,0.2503,0.2054,0.3694,0.1748
17396,Brilhante & Intenso,0.2725,0.2118,0.3525,0.1632
15587,Pulsante & Sombrio,0.1947,0.2812,0.2055,0.3186
11272,Brilhante & Intenso,0.2173,0.2513,0.4201,0.1113
10539,Quente & Encorpado,0.2418,0.2967,0.2761,0.1853
22111,Dinamico & Contrastante,0.2838,0.2226,0.2245,0.2691
20600,Quente & Encorpado,0.205,0.3341,0.1865,0.2744
19005,Dinamico & Contrastante,0.3691,0.1707,0.2074,0.2528
12324,Brilhante & Intenso,0.1733,0.2043,0.5234,0.099
15667,Brilhante & Intenso,0.1641,0.2501,0.4604,0.1254
17983,Brilhante & Intenso,0.1362,0.3603,0.4095,0.094
10246,Dinamico & Contrastante,0.4182,0.1604,0.2051,0.2164
16149,Dinamico & Contrastante,0.3332,0.2287,0.293,0.1452
3383,Brilhante & Intenso,0.2036,0.2703,0.3489,0.1772
12747,Quente & Encorpado,0.1748,0.3369,0.1962,0.2921
11914,Brilhante & Intenso,0.1482,0.2191,0.5364,0.0963
15291,Pulsante & Sombrio,0.2382,0.2741,0.2022,0.2855
20213,Quente & Encorpado,0.2208,0.3202,0.1941,0.2649
20499,Quente & Encorpado,0.2403,0.3026,0.292,0.1651
2310,Brilhante & Intenso,0.1384,0.2829,0.4874,0.0913
19617,Quente & Encorpado,0.204,0.29,0.2203,0.2857
17188,Dinamico & Contrastante,0.2796,0.2013,0.2593,0.2598
16937,Dinamico & Contrastante,0.3553,0.2198,0.2054,0.2195
20527,Brilhante & Intenso,0.2027,0.2027,0.4792,0.1155
4241,Brilhante & Intenso,0.241,0.237,0.3368,0.1851
13485,Dinamico & Contrastante,0.3704,0.2467,0.2302,0.1527
16744,Quente & Encorpado,0.1604,0.4457,0.1867,0.2072
15725,Brilhante & Intenso,0.2372,0.1827,0.4568,0.1232
13188,Pulsante & Sombrio,0.3059,0.1542,0.1295,0.4103
18310,Quente & Encorpado,0.1349,0.4774,0.1773,0.2105
16308,Dinamico & Contrastante,0.3445,0.2395,0.2885,0.1276
3633,Dinamico & Contrastante,0.3543,0.1707,0.2396,0.2353
16952,Quente & Encorpado,0.2293,0.3226,0.3118,0.1362
11029,Brilhante & Intenso,0.2374,0.2287,0.3971,0.1368
20555,Quente & Encorpado,0.2702,0.3022,0.2432,0.1845
14668,Quente & Encorpado,0.1863,0.4195,0.2283,0.1659
2039,Brilhante & Intenso,0.1471,0.3018,0.459,0.0922
21776,Pulsante & Sombrio,0.2587,0.1718,0.13,0.4395
15573,Dinamico & Contrastante,0.3921,0.1606,0.2325,0.2148
20955,Quente & Encorpado,0.1954,0.372,0.1544,0.2783
21758,Brilhante & Intenso,0.2519,0.2214,0.3623,0.1644
10690,Pulsante & Sombrio,0.2246,0.2244,0.1608,0.3902
12625,Dinamico & Contrastante,0.3477,0.1749,0.1576,0.3198
20135,Dinamico & Contrastante,0.2772,0.275,0.192,0.2559
17171,Brilhante & Intenso,0.2298,0.1897,0.4765,0.104
10721,Pulsante & Sombrio,0.3378,0.1519,0.1605,0.3499
10304,Brilhante & Intenso,0.2287,0.2238,0.426,0.1215
17331,Dinamico & Contrastante,0.306,0.2335,0.1953,0.2652
17481,Quente & Encorpado,0.2274,0.3201,0.1753,0.2772
2293,Dinamico & Contrastante,0.3642,0.1727,0.1931,0.2701
10091,Quente & Encorpado,0.2113,0.3706,0.2493,0.1688
1327,Quente & Encorpado,0.1924,0.3085,0.2622,0.237
1280,Brilhante & Intenso,0.1657,0.3037,0.4144,0.1162
20035,Brilhante & Intenso,0.2336,0.2127,0.4084,0.1453
11775,Quente & Encorpado,0.1415,0.3772,0.3494,0.1319
8012,Quente & Encorpado,0.1498,0.3848,0.3159,0.1494
21620,Dinamico & Contrastante,0.3685,0.1802,0.1914,0.2599
3525,Pulsante & Sombrio,0.1878,0.2648,0.1323,0.4151
9960,Quente & Encorpado,0.1973,0.3351,0.2851,0.1825
19697,Brilhante & Intenso,0.1185,0.278,0.5163,0.0872
11594,Dinamico & Contrastante,0.3658,0.187,0.2455,0.2016
10778,Quente & Encorpado,0.1645,0.3732,0.188,0.2743
3686,Pulsante & Sombrio,0.2086,0.2911,0.1731,0.3272
16748,Dinamico & Contrastante,0.3765,0.155,0.1719,0.2966
22531,Brilhante & Intenso,0.2676,0.2579,0.2683,0.2062
18260,Brilhante & Intenso,0.1788,0.254,0.4473,0.1199
20197,Pulsante & Sombrio,0.2547,0.2679,0.1694,0.3079
17211,Dinamico & Contrastante,0.512,0.1347,0.133,0.2203
16542,Pulsante & Sombrio,0.2694,0.1872,0.1479,0.3956
20216,Pulsante & Sombrio,0.2925,0.1678,0.1436,0.3961
4080,Dinamico & Contrastante,0.3768,0.2073,0.2797,0.1362
14673,Brilhante & Intenso,0.2756,0.2153,0.3782,0.1309
19814,Brilhante & Intenso,0.2539,0.2715,0.3455,0.1291
11781,Brilhante & Intenso,0.2671,0.2542,0.3311,0.1475
16108,Pulsante & Sombrio,0.2505,0.1969,0.1868,0.3658
16528,Dinamico & Contrastante,0.4714,0.1518,0.208,0.1689
20293,Quente & Encorpado,0.1617,0.4455,0.2015,0.1913
12991,Pulsante & Sombrio,0.2225,0.2363,0.1612,0.38
19247,Quente & Encorpado,0.2144,0.3129,0.2675,0.2052
20222,Brilhante & Intenso,0.2948,0.2153,0.3199,0.17
4184,Brilhante & Intenso,0.2891,0.2033,0.343,0.1645
17866,Brilhante & Intenso,0.2876,0.1805,0.3942,0.1377
18917,Brilhante & Intenso,0.1736,0.3132,0.3529,0.1603
12571,Quente & Encorpado,0.136,0.4477,0.2896,0.1267
21463,Brilhante & Intenso,0.1534,0.3002,0.3997,0.1467
16290,Brilhante & Intenso,0.1887,0.2436,0.4654,0.1024
3010,Brilhante & Intenso,0.2345,0.2421,0.2864,0.237
12953,Brilhante & Intenso,0.1521,0.2767,0.4554,0.1158
10789,Quente & Encorpado,0.2099,0.3184,0.2376,0.2341
19227,Brilhante & Intenso,0.2159,0.2662,0.3412,0.1767
13350,Brilhante & Intenso,0.2827,0.2413,0.3395,0.1364
17208,Dinamico & Contrastante,0.3579,0.176,0.2221,0.244
10762,Brilhante & Intenso,0.1555,0.252,0.4956,0.0968
12111,Quente & Encorpado,0.1667,0.3758,0.3385,0.119
11238,Dinamico & Contrastante,0.4431,0.165,0.2642,0.1277
18593,Dinamico & Contrastante,0.3287,0.206,0.32,0.1453
10696,Brilhante & Intenso,0.1918,0.2775,0.4169,0.1138
1591,Pulsante & Sombrio,0.2852,0.1831,0.1976,0.3342
11115,Pulsante & Sombrio,0.2147,0.2335,0.1481,0.4036
22336,Brilhante & Intenso,0.2521,0.2255,0.3758,0.1466
17495,Brilhante & Intenso,0.2413,0.1917,0.4623,0.1047
13368,Quente & Encorpado,0.1983,0.3801,0.176,0.2456
15792,Brilhante & Intenso,0.2715,0.1684,0.4177,0.1423
12909,Pulsante & Sombrio,0.2708,0.2112,0.1403,0.3776
10036,Brilhante & Intenso,0.1701,0.3419,0.3494,0.1386
18323,Brilhante & Intenso,0.2737,0.1853,0.4139,0.1271
11047,Brilhante & Intenso,0.2802,0.1683,0.4103,0.1412
12414,Dinamico & Contrastante,0.3865,0.1618,0.1617,0.2901
21309,Quente & Encorpado,0.2663,0.2733,0.2584,0.202
20129,Quente & Encorpado,0.142,0.5138,0.2078,0.1364
12206,Brilhante & Intenso,0.1027,0.2159,0.6143,0.0672
15419,Brilhante & Intenso,0.2377,0.2507,0.2658,0.2458
17236,Brilhante & Intenso,0.203,0.1726,0.5213,0.1031
10879,Dinamico & Contrastante,0.4177,0.1888,0.2448,0.1486
4480,Dinamico & Contrastante,0.3463,0.2085,0.1988,0.2464
11154,Quente & Encorpado,0.119,0.4887,0.2461,0.1462
22258,Pulsante & Sombrio,0.2661,0.1807,0.1506,0.4026
1337,Pulsante & Sombrio,0.248,0.2133,0.1487,0.39
11852,Pulsante & Sombrio,0.2278,0.2024,0.1742,0.3956
18245,Pulsante & Sombrio,0.2326,0.2495,0.2447,0.2732
3445,Brilhante & Intenso,0.1731,0.2756,0.4464,0.1049
17278,Brilhante & Intenso,0.2343,0.2193,0.4349,0.1115
21996,Dinamico & Contrastante,0.3626,0.2327,0.2616,0.143
3885,Brilhante & Intenso,0.2738,0.2227,0.2801,0.2234
12741,Brilhante & Intenso,0.2681,0.233,0.3698,0.1292
12389,Brilhante & Intenso,0.2292,0.2193,0.421,0.1305
16038,Dinamico & Contrastante,0.3439,0.1884,0.2039,0.2639
19955,Pulsante & Sombrio,0.2521,0.2433,0.2399,0.2648
10265,Dinamico & Contrastante,0.286,0.2722,0.2018,0.24
10449,Dinamico & Contrastante,0.4206,0.156,0.2287,0.1947
20472,Brilhante & Intenso,0.2305,0.2336,0.3377,0.1982
21199,Quente & Encorpado,0.2063,0.3569,0.256,0.1808
4406,Quente & Encorpado,0.1809,0.2937,0.2394,0.286
10239,Brilhante & Intenso,0.2275,0.2464,0.3371,0.189
12048,Quente & Encorpado,0.2074,0.346,0.295,0.1515
13561,Quente & Encorpado,0.2156,0.3319,0.2104,0.2421
19764,Brilhante & Intenso,0.2921,0.2223,0.3088,0.1768
17497,Dinamico & Contrastante,0.3664,0.171,0.1652,0.2974
13025,Pulsante & Sombrio,0.2067,0.1496,0.1182,0.5255
18364,Brilhante & Intenso,0.2182,0.2333,0.3834,0.1651
3049,Quente & Encorpado,0.277,0.2965,0.2435,0.1831
15223,Dinamico & Contrastante,0.3318,0.2051,0.3293,0.1338
18343,Dinamico & Contrastante,0.3108,0.2202,0.1602,0.3088
10709,Brilhante & Intenso,0.2336,0.2428,0.2633,0.2603
12474,Brilhante & Intenso,0.2289,0.2181,0.3819,0.1712
11259,Quente & Encorpado,0.2409,0.3389,0.2846,0.1356
12240,Pulsante & Sombrio,0.3259,0.1709,0.1707,0.3325
21898,Brilhante & Intenso,0.1891,0.2459,0.4598,0.1052
10505,Quente & Encorpado,0.2062,0.3101,0.3029,0.1808
13344,Pulsante & Sombrio,0.227,0.1957,0.1804,0.3969
10414,Pulsante & Sombrio,0.2023,0.1351,0.0979,0.5647
20806,Brilhante & Intenso,0.1772,0.2983,0.3572,0.1672
16688,Brilhante & Intenso,0.2167,0.284,0.3629,0.1365
17763,Dinamico & Contrastante,0.4262,0.1909,0.2201,0.1628
15559,Quente & Encorpado,0.2053,0.3065,0.2388,0.2494
17393,Dinamico & Contrastante,0.4846,0.1508,0.152,0.2125
9927,Quente & Encorpado,0.1891,0.3178,0.2976,0.1955
13353,Pulsante & Sombrio,0.1796,0.2598,0.1477,0.4129
17603,Quente & Encorpado,0.2253,0.3257,0.2923,0.1568
12056,Dinamico & Contrastante,0.338,0.2132,0.1958,0.253
20291,Brilhante & Intenso,0.294,0.1799,0.3685,0.1576
15787,Brilhante & Intenso,0.1723,0.3135,0.3475,0.1667
16632,Brilhante & Intenso,0.2471,0.2569,0.3691,0.1269
22462,Dinamico & Contrastante,0.3554,0.1789,0.2784,0.1872
20195,Brilhante & Intenso,0.3201,0.1766,0.3796,0.1238
15806,Brilhante & Intenso,0.2142,0.1848,0.4885,0.1124
22362,Quente & Encorpado,0.1708,0.3889,0.2531,0.1872
16048,Brilhante & Intenso,0.2062,0.3018,0.3052,0.1868
15309,Dinamico & Contrastante,0.373,0.2049,0.2335,0.1886
14751,Dinamico & Contrastante,0.4369,0.1556,0.1932,0.2142
15295,Pulsante & Sombrio,0.2468,0.219,0.1592,0.375
20967,Quente & Encorpado,0.2639,0.3204,0.2676,0.1482
16485,Dinamico & Contrastante,0.4109,0.1607,0.1934,0.235
20503,Brilhante & Intenso,0.1779,0.3043,0.3186,0.1991
16861,Quente & Encorpado,0.1801,0.3706,0.2926,0.1567
20719,Brilhante & Intenso,0.2545,0.2544,0.2589,0.2323
16390,Dinamico & Contrastante,0.4176,0.1886,0.2362,0.1575
16912,Pulsante & Sombrio,0.2217,0.2506,0.1773,0.3503
14989,Brilhante & Intenso,0.2969,0.273,0.2978,0.1322
20649,Brilhante & Intenso,0.1843,0.2686,0.4262,0.1209
16704,Dinamico & Contrastante,0.3571,0.1547,0.3354,0.1528
1806,Quente & Encorpado,0.247,0.3031,0.2227,0.2272
20403,Pulsante & Sombrio,0.2437,0.2723,0.1758,0.3083
17693,Pulsante & Sombrio,0.182,0.2457,0.1977,0.3747
19292,Quente & Encorpado,0.1406,0.4799,0.1737,0.2058
12670,Brilhante & Intenso,0.2988,0.1981,0.368,0.1352
11903,Pulsante & Sombrio,0.2642,0.1593,0.1216,0.455
17106,Brilhante & Intenso,0.2811,0.239,0.3484,0.1315
21026,Quente & Encorpado,0.244,0.3065,0.2112,0.2383
9768,Brilhante & Intenso,0.1496,0.3344,0.431,0.0851
10823,Brilhante & Intenso,0.2464,0.2761,0.3278,0.1497
3891,Brilhante & Intenso,0.1904,0.292,0.3561,0.1615
14950,Brilhante & Intenso,0.1808,0.2684,0.4487,0.1021
10260,Dinamico & Contrastante,0.3347,0.2298,0.2247,0.2109
16097,Dinamico & Contrastante,0.3611,0.1989,0.3037,0.1363
11158,Dinamico & Contrastante,0.4896,0.1529,0.1467,0.2107
20471,Quente & Encorpado,0.2712,0.3028,0.2376,0.1884
9760,Dinamico & Contrastante,0.4004,0.1852,0.2261,0.1883
12725,Dinamico & Contrastante,0.398,0.1962,0.1498,0.256
22075,Dinamico & Contrastante,0.4192,0.1815,0.1871,0.2123
12723,Pulsante & Sombrio,0.1998,0.2111,0.148,0.4411
14623,Brilhante & Intenso,0.2034,0.2669,0.3008,0.2289
10533,Pulsante & Sombrio,0.2354,0.2776,0.1863,0.3007
10448,Dinamico & Contrastante,0.2839,0.2158,0.2578,0.2424
13388,Quente & Encorpado,0.1832,0.3501,0.1919,0.2749
4026,Pulsante & Sombrio,0.2103,0.2127,0.1364,0.4407
15585,Dinamico & Contrastante,0.3863,0.1664,0.2057,0.2416
21258,Quente & Encorpado,0.1778,0.4117,0.2779,0.1325
17459,Dinamico & Contrastante,0.3196,0.2669,0.2571,0.1564
20251,Quente & Encorpado,0.1888,0.3334,0.3234,0.1544
13486,Quente & Encorpado,0.1623,0.4639,0.1892,0.1846
2363,Pulsante & Sombrio,0.271,0.2064,0.1825,0.34
17568,Dinamico & Contrastante,0.3492,0.1963,0.2066,0.248
10471,Quente & Encorpado,0.117,0.5278,0.2157,0.1395
15875,Pulsante & Sombrio,0.2168,0.173,0.1114,0.4988
12546,Pulsante & Sombrio,0.2042,0.2848,0.1816,0.3295
3689,Quente & Encorpado,0.1492,0.3811,0.3037,0.166
10794,Dinamico & Contrastante,0.399,0.1676,0.2799,0.1535
19517,Dinamico & Contrastante,0.3781,0.1986,0.2206,0.2027
19306,Quente & Encorpado,0.199,0.3721,0.2012,0.2277
10017,Brilhante & Intenso,0.1775,0.3401,0.3462,0.1362
10506,Brilhante & Intenso,0.1689,0.3239,0.3247,0.1826
15649,Quente & Encorpado,0.2341,0.3174,0.2858,0.1627
16403,Pulsante & Sombrio,0.2149,0.2528,0.1693,0.3629
11643,Brilhante & Intenso,0.1895,0.1902,0.5289,0.0914
12557,Brilhante & Intenso,0.2228,0.2338,0.316,0.2274
12592,Brilhante & Intenso,0.1507,0.2147,0.5398,0.0947
12209,Dinamico & Contrastante,0.2898,0.2527,0.1996,0.258
10891,Quente & Encorpado,0.1974,0.3482,0.2322,0.2222
3187,Quente & Encorpado,0.263,0.2765,0.2332,0.2273
19767,Quente & Encorpado,0.2288,0.2682,0.2594,0.2436
21014,Brilhante & Intenso,0.1749,0.3169,0.3795,0.1287
18412,Pulsante & Sombrio,0.2265,0.1956,0.1296,0.4483
