,LDA_Component_1,LDA_Component_2,LDA_Component_3,LDA_Component_4,LDA_Component_5,LDA_Component_6,LDA_Component_7
cat__artist_name_Alexandre Moreira,-0.05964877321433508,-0.06504038179324573,0.1711573370209504,0.30482781918286905,0.10683939178796431,0.12427569490219016,-0.015279013410942479
cat__artist_name_Alexandre Rabello,-0.082730444552254,-0.002099713751716019,0.13984373041996334,0.3353103468864593,0.08296290072980948,0.138484963881044,-0.0562697161095852
cat__artist_name_Alexandre Silva Oficial,-0.022569940403225842,-0.032734185233626985,0.1228083165988173,0.06175848376604384,0.0513753920121692,-0.13648088408638415,-0.07628818845221692
cat__artist_name_Alfredo de Boer,0.14257632131154793,0.013082708127689285,-0.1578662537722361,-0.30640245387588927,0.11223360740587573,0.010363731733824292,-0.03252709656322324
cat__artist_name_Alfé,0.03122938065139711,-0.04225292685168246,-0.053147598940138575,-0.16619201452083815,0.12738964076647882,-0.00810484976794636,-0.0071070554334562615
cat__artist_name_Alice Rock,-0.03544867408295788,-0.059698811337696306,0.05435833706022549,0.03871527755593635,-0.08321838203764369,-0.4368979036640324,-0.068410520398968
cat__artist_name_Aline Belliato,-0.03187788519331603,-0.031555252497840997,0.09281819348206043,0.1983693532846559,0.0015759937523393067,0.17504963073354624,-0.02178153643155241
cat__artist_name_Aline Cuoco,-0.005125735573783183,-0.010546147208636954,-0.02619056853849584,0.08643879398905649,-0.07096480631545833,0.07715001102974547,-0.13331415940151434
cat__artist_name_Aline Mel Solo,-0.009166299048666376,-0.03220187497489739,-0.12025105170846498,-0.042316748682269534,0.07019591665263117,0.0751973133543132,-0.03979846408012705
cat__artist_name_Aline Ramos,0.334240453126802,0.009066008492934246,0.017428377074683667,0.026890122521525193,0.11207102481934555,-0.007742156930371022,0.03501734413479971
cat__artist_name_Alisson Felix trio,0.1954597433155715,-0.5507109697577102,0.17328247619087342,-0.010175449265519096,0.2075391103945876,0.03785270695586572,0.027347257557572904
cat__artist_name_Alisson Marquez,0.14260591847851686,0.12298473146360575,0.22401957324288693,0.39214358678150174,-0.7620040518345289,-0.16661448246959634,-0.05500576465588655
cat__artist_name_All that Jazz Duo,-0.061665614811572386,-0.08202301110431987,0.5196238692506441,-0.29299989006864846,-0.019870955511102423,-0.044999186482256134,-0.11121737337487361
cat__artist_name_Allan Bastos,0.013547231191890104,-0.030379068298803737,0.11950606055243053,-0.14378926313531007,-0.037028121725116166,-0.014578326636753403,0.026451714425548292
cat__artist_name_Allan Bragatto Trazzi Eller,-0.04079165568431307,-0.03359021329564141,0.1498430448364437,0.27435070509456577,0.06788837923121013,0.13282523076393604,-0.01975289754416936
cat__artist_name_Allan Caixeta,-0.02448997608239514,-0.08588819722645502,0.011913482566225268,0.1275827632798927,0.008035990085544623,0.029275973449218142,0.03292292323518953
cat__artist_name_Allan Nosch,0.003144253947144607,-0.008950071867502248,-0.08018535849077867,-0.1339315038812262,0.06147444205817546,0.03894532021927156,0.024814411489628284
cat__artist_name_Alma Negrot,0.29086728356436303,0.024434408644840543,-0.17299735271141656,0.10074490346456592,-0.460762285994544,0.2589725615368728,-0.1534755481075551
cat__artist_name_Altair Araújo Acústico,-0.0708713203206322,-0.12315051564676477,0.008587394630023741,0.060664643543745435,-0.06451387093150315,0.03591383276835024,0.08902864742484408
"cat__artist_name_Alttin - MPB, POP ROCK e ROCK nacional",-0.08030126567286099,-0.06406980877585794,0.12410795796005648,0.07453715195123217,0.1427383017713386,0.004624658340498326,0.1019036742461317
cat__artist_name_Alyson Diego,-0.03491104295644797,-0.09046771665355867,-0.011215899879346571,0.08890430930916854,-0.05414564145455283,-0.15771582708530738,0.020647867005862103
cat__artist_name_Alysson e Adysson,-0.04282617320875747,-0.06996409864786172,-0.12150989334306936,-0.12868021161629545,0.14506019244694224,0.08642105046260815,-0.01752083825583433
cat__artist_name_Alê Navegantes Banda,-0.04097763559575951,-0.02871239146147296,0.07564670599708963,0.1620026087275505,0.17908590012834977,-0.0012612829707418318,0.051659004893224655
cat__artist_name_Alô Alegria Samba Show,-0.08450864577300421,0.3777406526914866,-0.006635830702358857,0.02599711515665689,-0.03976607975418613,0.03876190134087005,0.019902189977691147
cat__artist_name_Amanda & Manu - Acustico voz e Violão,0.20850951440421353,-0.019694382609245935,-0.03603638651524394,0.03692252479083031,-0.09138146361269982,-0.021418694302886378,-0.1250190137296113
cat__artist_name_Amanda santi Duo,0.042455099183007744,-0.6765659393121306,0.30900204061557135,0.92227964386288,-0.32974613057362734,0.3283318862531151,-0.07888030398857163
cat__artist_name_Amanda santi Trio,0.11194046809364597,-0.34269378088377644,-0.1520798709767987,-0.6352135233087011,0.7103950437315699,-0.08833301239975899,0.1885052979381596
cat__artist_name_Amaury Luís musica brasileira,-0.017824025771018596,-0.05919692551013379,0.03150428843760169,0.043429283943760166,-0.057056532409506706,0.025068817765408154,0.0685066486074618
cat__artist_name_Americana,0.05467274943765197,0.02692822946129982,-0.02373345721528193,0.12201132661392772,-0.13606130759035726,-0.09767046609086304,0.0037709209405615255
cat__artist_name_Ammora Alves,0.32840518677016634,0.20789875137424074,-0.026686005194335814,-0.04253266578040138,0.10282172434572226,0.017448980287051195,-0.10676321439173342
cat__artist_name_Amon ra,-0.01963312732983976,0.1303028752023196,0.06623671033873893,0.14618812207097895,0.14350513464234982,0.10926930059151688,0.007019530947881349
cat__artist_name_Ana Amaral,-0.06132484389893671,-0.03876896207190775,0.7080789393720303,-0.6595441704119622,-0.15174154528213282,0.12890488569783995,-0.031166679712013323
cat__artist_name_Ana Cigarra,0.274603782387257,0.01727903432974837,-0.10459764150568318,0.07071809211288864,0.026123173786832175,0.2038400529141429,-0.05620511598153723
cat__artist_name_Ana De Mari Banda,-0.16002628514930914,-0.023873339711213047,-0.21583095311152073,-0.39721958930783663,0.4040520493412011,0.12094900169663117,-0.024679269505158807
cat__artist_name_Ana Dutra Oficial,-0.027387966548131387,-0.06756494085551859,-0.031954284248549625,0.041922570100934815,-0.15966320073752197,-0.4648049188821446,-0.06908509560086927
cat__artist_name_Ana Laura,-0.01410422442581981,0.022477254309027937,0.0999013059345809,0.06205035552110359,-0.12656320152757808,-0.25824979415106286,-0.09602703354447596
cat__artist_name_Ana Luddin,-0.03028178835319245,-0.055791823201343786,-0.012751855783567316,-0.02013469086255302,-0.0179848546770117,0.053298132002083984,-0.05750570295317777
cat__artist_name_Ana Macário & Gustavo Neri,0.40306972418176223,0.0715813784976746,-0.03998433835732962,0.019885164156324908,-0.01579857207491676,0.006559930240348172,-0.0685411082080639
cat__artist_name_Ana Marislania,-0.029727922988897988,-0.09803193316681702,0.13592342145871747,0.27281283230826325,0.09374873778713054,0.151826926394634,0.008409105328793671
cat__artist_name_Ana de Mari,0.5044322842631402,-0.010864933855984856,0.21960498032035244,0.4843170823583042,-0.4818929416114726,-0.13382235069824003,0.07570086357097518
cat__artist_name_Analu,-0.05218452911039792,-0.03595308283729602,0.14687846631862947,0.28725074133930456,0.06854001157126176,0.11208204704426931,-0.011219960323059792
cat__artist_name_Anderson Augusto Cantor,-0.04158693382057296,-0.071415593762152,0.04070403469341025,0.05336709183564156,-0.03418374563662085,-0.018963474938199942,0.08080255008194877
cat__artist_name_Anderson Cabeça,-0.04245137278599997,0.011707489219426551,0.041436391559435085,0.09083614455760086,-0.10290630618470235,-0.015652064327511005,0.009938379299447015
cat__artist_name_Anderson Camello,0.011177575217331072,0.04741602760720894,0.024119682998294412,0.17456833501036528,0.0121030427964718,-0.06766082912578147,-0.03361092551647772
cat__artist_name_Anderson Dionnes,-0.007357404525322379,-0.04870824562538432,-0.03459229216301014,0.1896064639475187,0.04320861441408955,-0.09326040243778227,-0.024036784109758666
cat__artist_name_Anderson Dionnes autoral,-0.04259493214596075,-0.13103073847752508,-0.07431235872769267,-0.06647294431233843,-0.09413572533167981,0.1517388994393446,-0.029475167576134918
cat__artist_name_Anderson Marquess,0.0007581819558364327,-0.026432984684083605,-0.03544222054612649,0.08540605687844059,-0.13661379806475518,0.026192808137773044,0.06913206630656085
cat__artist_name_Anderson Moraes - GP,-0.08150233431755606,-0.047209850454730376,-0.23178366112163643,-0.24979315158636028,-0.01433487302542518,0.366533173728942,-0.029682157261882
cat__artist_name_Anderson Moraes e Gabriel,0.051469677305382815,-0.058536273197998444,-0.03372421014603,0.05499084915707744,0.041585712081060246,-0.06185567173134476,0.0626801960091471
cat__artist_name_Anderson Moreno,-0.04365895363950433,-0.04398265333315002,-0.03626086133928586,-0.12549717666208063,0.11519815346866252,0.07999672542681187,0.00835094103379927
cat__artist_name_Anderson Paiva (Voz e violão),-0.060037531471450974,-0.06676989281137465,0.08800422680576431,0.10997079402559448,-0.04111619182731199,0.09217230976057884,0.04011075802139178
cat__artist_name_Andre Jesus Voz e Violao,-0.006861197889103214,-0.06088538532224849,0.047308823971843265,0.13707729079907194,-0.1238719283303117,0.003985341747319433,-0.09493486742186719
cat__artist_name_Andre Philadelpho,-0.06951919440275843,0.015184451253012297,0.31970912970242477,-0.3837945981559012,-0.3147546208024326,0.13749716971934908,-0.17214349793059117
cat__artist_name_Andre marques e banda reduzida,-0.026964244576380497,0.05031865872194526,-0.06281154127271336,-0.1363923348253746,0.13639611406332908,0.03561142727713422,-0.04561652513655196
cat__artist_name_Andrey Oliveira City,0.3525412764349511,0.11756750863864536,-0.05228691712611037,-0.08710002133625064,0.08484004595715663,0.030940331024315152,0.006795209705898976
cat__artist_name_André - Voz e Violão,0.4486962985273544,0.04150281662149381,-0.03487136300539432,-0.05061146144672719,0.017546944223644504,0.02806516240830692,-0.014684076761112866
cat__artist_name_André Caldeira,0.2658722046060156,0.018191612665662382,-0.10943506666631886,-0.16087045684494944,0.22129740023579358,0.11833999475553475,0.0012022081466897356
cat__artist_name_André Camargo Músico,-0.07100589009849761,-0.06363274001902254,-0.05345507488941047,-0.03199003678829576,-0.1374416712883133,-0.37873818312272356,-0.05302216151760834
cat__artist_name_André Leonel Power Trio ⚡,-0.05703590789120371,-0.1386339009138173,0.09333261143309951,0.008212867793349996,-0.17360278261736123,-0.7428565719487897,-0.08284537588938778
cat__artist_name_André Mendonça e Leomar Banda,0.018109118988737072,-0.02017840653874221,-0.08977740812985704,-0.048261536503233046,0.1398310930877641,-0.03974743645474276,0.029976109850669577
cat__artist_name_André Molinero,-0.04414402609489069,-0.0032771191817363254,0.41706952088025523,-0.30148067752479873,-0.15768698437927547,0.13901939663072005,-0.11107448212666067
cat__artist_name_André Muzyko,0.05826871796033265,-0.016200020936819992,-0.1111044165671155,-0.1520685390274512,-0.07560776566832952,0.005700715333721412,0.14401119224219272
cat__artist_name_André Sodré Acústico,-0.07473663348482673,-0.038165796783733386,0.04494972332569594,0.15719207582384134,-0.051803064839618926,-0.08904372564242216,-0.06482788187571323
cat__artist_name_André Youssef Piano Solo,-0.07574926742615397,-0.11083597259308464,0.8669425774542586,-0.6812098051430824,-0.3843126028257874,0.2131019481766031,0.0214216476335789
cat__artist_name_André Youssef Trio (com gaita),-0.11254388836555318,0.03790286272601111,-0.1994363545869085,0.14431968155565122,-0.33925398702785414,-0.4273461705429228,-0.3067797299049419
cat__artist_name_André Youssef e André Carlini,0.09661701875347178,-0.041349347638054625,0.6609981603627942,-0.7608792883354857,0.24703392201145688,0.5840122500641063,-0.19547192234127883
cat__artist_name_André de Sousa,-0.040904343209258245,0.01689263647417271,0.040751368076018535,0.2501775916392116,0.11065489741226477,0.24534576066403177,-0.068323716641647
cat__artist_name_Andy Mandarino,-0.033250548205980994,-0.025218371417028883,0.09423001894666175,0.22540741252850038,-0.003626182559804331,0.1114732857062059,-0.02233844173119411
cat__artist_name_Anette Camargo,-0.10510150368761728,0.025242158260227656,0.8878847376973372,-0.6744353613944533,-0.19076351181218248,0.16375584513213776,-0.025171628321624014
cat__artist_name_Anette Camargo Trio,0.02667215293833205,-0.11073946972154174,0.14322313800313516,-0.29424734700261707,-0.10609003471312958,0.07152343191331817,0.002972456049701146
cat__artist_name_Angela Abreu,-0.05479046266632091,-0.017166174095596443,-0.024966174671255108,0.03982219692831386,0.22037181306120882,0.01520598184004829,0.008533190942929831
cat__artist_name_Angelo Azevedo,0.10424456369296252,0.041304829878022094,0.32327541990107994,0.4207366552989359,-0.04109762793456226,-0.006609255961409254,-0.04031747043232986
cat__artist_name_Angélica,0.026738844083408868,0.005739141053513952,0.0032228581420336863,0.03569326433561499,-0.07419593257392759,0.2244015015039913,-0.07435077570710176
cat__artist_name_Angélica Kerr,0.0021044378998897138,0.02885913213570631,-0.001523472476039212,-0.13606658424592388,0.26189094849475103,-0.018939015040496644,0.013633019515187772
cat__artist_name_Angélica Sansone,-0.024253705505319207,-0.06514737191079555,0.008590922161147183,0.1253693436241013,0.06240818370144151,0.129205743409992,-0.03647245213514743
cat__artist_name_Aninha Felipe  RODA DE SAMBA DA ANINHA,-0.30825007334204957,1.2799419987116,-0.10069181414025077,0.020979608684153613,-0.0802383455482462,0.04079977097964544,0.01121152903725098
cat__artist_name_Aniversário 65  anos do Rei do Pop,0.09961709965441853,0.07833847069980403,-0.1043582910064015,-0.11544461749816773,-0.12024800896311315,-0.1624206299264194,0.042168597143701685
cat__artist_name_Anne & João Paulo,-0.07621980861285697,-0.03241239810002138,-0.020663325138567668,-0.01978422311531807,0.05850141669733097,0.21798194860687337,-0.054372439477718665
cat__artist_name_Anselmo Salles Teclado e Voz,-0.10234815510117029,-0.013381425601911547,0.13408540565925767,0.3771820587017242,-0.05881447801995804,0.0850837222179201,0.013294707368210952
cat__artist_name_Antonio Lugão Jazz Trio,-0.05730315312748371,-0.04087198396150887,0.6905697149491176,-0.36116760112642243,-0.14724764609382116,0.14222811658975223,-0.07980420051710253
cat__artist_name_Antonio Souza,0.018996505108074976,0.03467607094767941,0.14657636608687621,-0.0793353481699323,0.2114545846966964,-0.24468197826411692,0.01665035236820501
cat__artist_name_Antônio Lugão,-0.03702321583069441,-0.05739487841775639,0.23841876162005096,0.021293786275923224,0.004807139765164858,0.1618563354436617,0.05027609998498398
cat__artist_name_Antônio Mssor,-0.06644958071823945,0.009215791726594971,0.11912025474725199,0.19993151213578544,0.12444662530179652,0.11804756648089665,-0.0317820757863494
cat__artist_name_Apanhadores de Sonhos,-0.015021302849683695,-0.03960180811267994,-0.02294954877418863,0.003647797304176906,-0.11961688087109384,-0.4606526520565801,-0.05458549483238428
cat__artist_name_Apenas John,0.41624843870203726,0.0598567083822469,-0.06177903069117159,-0.05309161751755105,-0.03922482628611622,0.059468191248335675,-0.015218264636829496
cat__artist_name_Apresentações musicais de MPB,-0.014288070000327134,-0.027721782510248552,0.043256491073178326,0.08659781641704244,-0.03963085902473591,0.0807888714642329,0.005878096455321547
cat__artist_name_Arequipa,-0.025142611729649832,0.052566404985233975,0.03728068802498437,-0.030932535816124488,0.08517642623420715,-0.2923864293184329,0.10384972672355881
cat__artist_name_Ariane Villa Lobos,0.013936532950574485,-0.008554555984364463,-0.021418365606261886,-0.16041447989353794,-0.1178448600267255,0.011184355050992096,0.01103516352188326
cat__artist_name_Ariel Covem,-0.07881665238194464,-0.07952806667843995,-0.14673550693270684,-0.27797973642082974,0.30029938924122446,-0.14514855698287218,0.03126759983817796
cat__artist_name_Ariel Morena,-0.05041623403095425,-0.04263121019005078,0.12974152728218863,0.24992764514026988,0.17601722901087485,-0.01820525207456019,-0.03924513365748341
cat__artist_name_ArnaldoJr,-0.12896101329847082,-0.20353956003507553,-0.6404125152226814,-0.5570958882118096,0.4985722570104781,0.5484152761317893,0.0027952061082446586
cat__artist_name_Arraes,-0.041448235866058745,0.006691440931287904,0.10859218173159839,0.3326941968270042,0.11041998068512666,0.1442006144227529,-0.125141048343151
cat__artist_name_Arraes trio,0.16349588958449549,0.090072634021172,-0.04533716154053786,-0.31181056055070855,-0.13360366754051162,-0.37937295905491963,0.11408615853266783
cat__artist_name_Arrastapé da Chris,-0.05230628605704602,0.1407925539595515,-0.00850859776879259,0.2924743381162917,-0.23239501995444412,0.17858210267939528,-0.08664714783086719
